India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.ALL.2.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,0.09,,,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.05
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.ALL.2.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,0.11,,,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.05
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.ALL.2.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,0.1,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.05
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Female,PRJ.ATT.ALL.NED.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,0.28,,,0.26,0.24,0.21,0.19,0.17,0.15,0.13,0.11,0.1,0.08,0.07,0.05,0.04,0.03,0.03,0.02,0.02
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Male,PRJ.ATT.ALL.NED.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,0.15,,,0.14,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.01,0.01
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Total,PRJ.ATT.ALL.NED.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,0.22,,,0.2,0.18,0.16,0.15,0.13,0.12,0.1,0.09,0.08,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.01
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.ALL.4.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,0.05,,,0.06,0.07,0.08,0.09,0.11,0.12,0.13,0.15,0.16,0.18,0.2,0.21,0.23,0.25,0.27,0.29,0.31
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.ALL.4.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,0.08,,,0.09,0.1,0.11,0.12,0.13,0.14,0.16,0.17,0.18,0.2,0.21,0.23,0.24,0.26,0.28,0.3,0.32
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.ALL.4.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,0.07,,,0.07,0.08,0.1,0.11,0.12,0.13,0.15,0.16,0.17,0.19,0.21,0.22,0.24,0.26,0.27,0.29,0.31
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Female,PRJ.ATT.ALL.1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.1,,,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.05
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Male,PRJ.ATT.ALL.1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,0.11,,,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.05,0.04
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Total,PRJ.ATT.ALL.1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,0.11,,,0.11,0.11,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.08,0.08,0.07,0.06,0.06,0.05,0.04
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.ALL.3.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,0.15,,,0.18,0.2,0.23,0.25,0.27,0.3,0.32,0.34,0.36,0.38,0.39,0.41,0.42,0.43,0.44,0.45,0.45
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.ALL.3.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,0.2,,,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.37,0.39,0.4,0.42,0.43,0.44,0.44,0.45,0.45
India,IND,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.ALL.3.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,0.18,,,0.2,0.22,0.24,0.27,0.29,0.31,0.33,0.35,0.37,0.38,0.4,0.41,0.42,0.43,0.44,0.45,0.45
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Female,PRJ.POP.1519.S1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.85,,,,,1892.25,,,1599.12,1350.49,1105.99,887.06,698.19,548.18,437.43,346.09,272.35,198.96,145.77,105.34,76.55,57.37,43.56,33.29,25.18
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.1519.S1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517.47,,,,,3047.22,,,2569.62,2158.69,1744.37,1368.37,1040.09,776.57,578.4,418.56,295.03,215.4,157.77,113.99,82.8,62.03,47.09,35.97,27.21
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Total,PRJ.POP.1519.S1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5697.31,,,,,4939.47,,,4168.73,3509.18,2850.36,2255.43,1738.28,1324.75,1015.83,764.66,567.38,414.36,303.54,219.33,159.34,119.4,90.64,69.25,52.39
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Female,PRJ.POP.1519.2.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13073.31,,,,,13517.54,,,14038.61,14607.65,14766.21,14629.43,14211.12,13739.21,13453.53,13009.11,12462.34,11509.87,10663.44,9746.95,8966.29,8340.22,7664.5,6958.83,6240.51
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Male,PRJ.POP.1519.2.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20081.9,,,,,17790.37,,,18157.39,18621.86,18541.48,18098.2,17283.51,16374.84,15632.66,14647.2,13500.25,12461.05,11541.44,10546.95,9698.16,9017.7,8285.12,7519.96,6741.44
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Total,PRJ.POP.1519.2.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33155.21,,,,,31307.91,,,32196,33229.51,33307.69,32727.64,31494.63,30114.05,29086.19,27656.31,25962.59,23970.92,22204.88,20293.9,18664.45,17357.93,15949.62,14478.79,12981.94
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Female,PRJ.POP.1519.NED.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12356.21,,,,,10175.72,,,8085.67,6349,4767.54,3447.77,2398.61,1627.57,1095.42,712.91,450.39,274.87,163.95,93.97,52.78,36.7,31.45,29.81,27.93
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Male,PRJ.POP.1519.NED.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8125.68,,,,,7124.17,,,6021.04,5033.04,4014.05,3079.32,2264.14,1615.09,1133.14,760.18,487.9,297.59,177.45,101.68,57.08,39.68,33.99,32.21,30.18
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Total,PRJ.POP.1519.NED.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20481.89,,,,,17299.9,,,14106.71,11382.04,8781.59,6527.09,4662.75,3242.65,2228.56,1473.1,938.29,572.46,341.41,195.64,109.86,76.38,65.44,62.02,58.11
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Female,PRJ.POP.1519.4.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.33,,,,,119.48,,,146.02,177.29,207.67,236.93,263.44,289.73,320.68,348.24,372.4,375.63,380.05,379.18,380.41,385.63,385.71,380.52,370.26
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Male,PRJ.POP.1519.4.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.36,,,,,354.56,,,372.09,393.51,405.49,411.38,410.34,408.22,411.48,409.46,403.42,406.67,411.34,410.3,411.46,416.95,416.95,411.21,399.98
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Total,PRJ.POP.1519.4.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.69,,,,,474.04,,,518.1,570.8,613.17,648.31,673.78,697.95,732.16,757.7,775.82,782.3,791.39,789.48,791.87,802.58,802.66,791.73,770.25
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Female,PRJ.POP.1519.1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9653.7,,,,,9687.54,,,9298.95,8869.52,8141.96,7249.41,6260.43,5320.2,4526.96,3761.03,3062.61,2382.58,1833.97,1373.81,1021.75,753.67,538.21,373,251.48
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Male,PRJ.POP.1519.1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8714.06,,,,,11233.61,,,10724.71,10220.7,9378.88,8356.72,7212.94,6107.53,5146.15,4197.27,3317.68,2579.48,1984.98,1486.56,1105.15,814.89,581.79,403.08,271.66
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Total,PRJ.POP.1519.1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18367.76,,,,,20921.15,,,20023.65,19090.22,17520.84,15606.13,13473.37,11427.73,9673.1,7958.3,6380.29,4962.07,3818.95,2860.37,2126.89,1568.55,1120,776.08,523.14
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Female,PRJ.POP.1519.3.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20103.3,,,,,22792.4,,,25436.6,28336.17,30547.85,32143.7,33014.67,33586.19,34431.1,34677.48,34434.58,33895.97,33428.8,32488.22,31741.82,31342.34,30551.76,29397.25,27920.41
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Male,PRJ.POP.1519.3.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22137.89,,,,,24040.73,,,26145.34,28700.6,30720.81,32368.54,33492.83,34502.71,35933.33,36848.79,37302.43,36697.14,36181.23,35154.74,34332.75,33888.28,33025.62,31767.75,30161.6
India,IND,Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Total,PRJ.POP.1519.3.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42241.19,,,,,46833.13,,,51581.94,57036.76,61268.66,64512.24,66507.51,68088.9,70364.42,71526.27,71737.01,70593.11,69610.04,67642.96,66074.57,65230.63,63577.38,61164.99,58082
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Female,PRJ.POP.2024.S1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.51,,,,,2116.53,,,1782.41,1462.22,1188.08,925.37,696.23,505.65,359.44,254.28,174.45,113.36,70.74,43.24,25.44,14.69,9.57,7.86,7.46
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.2024.S1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.17,,,,,2630.45,,,2196.72,1792.84,1449.93,1121.73,836.82,599.86,418.13,287.32,189.19,122.87,76.62,46.81,27.53,15.89,10.35,8.5,8.06
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Total,PRJ.POP.2024.S1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5452.67,,,,,4746.98,,,3979.14,3255.06,2638.01,2047.1,1533.05,1105.5,777.56,541.6,363.65,236.23,147.36,90.05,52.97,30.58,19.92,16.36,15.51
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Female,PRJ.POP.2024.2.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7592.69,,,,,7795.88,,,7691.8,7418.2,7114.89,6571.4,5892.71,5132.07,4405.55,3794.13,3198.15,2593.16,2044.01,1599.66,1223.88,935.26,715.17,535.8,395.67
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Male,PRJ.POP.2024.2.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9311.4,,,,,9502.52,,,9232.1,8823.1,8412.39,7723.89,6885.9,5946.72,5037.88,4247.8,3468.31,2810.86,2214.08,1732.08,1324.71,1011.75,773.27,579.12,427.46
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Total,PRJ.POP.2024.2.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16904.09,,,,,17298.39,,,16923.9,16241.3,15527.28,14295.3,12778.6,11078.79,9443.43,8041.93,6666.46,5404.02,4258.09,3331.74,2548.59,1947,1488.43,1114.92,823.14
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Female,PRJ.POP.2024.NED.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14095.47,,,,,12063.58,,,9866.9,7848.63,6170.66,4638.97,3359.16,2340.78,1591.55,1073.85,701.04,446.73,272.76,162.76,93.31,52.43,36.5,31.31,29.69
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Male,PRJ.POP.2024.NED.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9161.15,,,,,8352.37,,,7237.93,6115.05,5105.96,4066.97,3114.7,2285.43,1626,1137.28,760.26,484.23,295.46,176.23,101,56.71,39.47,33.84,32.08
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Total,PRJ.POP.2024.NED.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23256.62,,,,,20415.96,,,17104.83,13963.69,11276.62,8705.94,6473.86,4626.21,3217.54,2211.12,1461.31,930.96,568.22,338.99,194.31,109.14,75.97,65.14,61.77
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Female,PRJ.POP.2024.4.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5142.5,,,,,6106.79,,,7043.3,8009.69,9137.03,10123.71,10980.82,11652.24,12263.8,13013.92,13565.43,14082.59,14365.74,14689.23,14800.75,14984.35,15316.69,15435,15328.86
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Male,PRJ.POP.2024.4.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6875.09,,,,,7836.36,,,8578.01,9345.14,10295.36,11095.62,11815.99,12413.91,13045.53,13927.55,14711.34,15264.82,15560.97,15905.22,16020.12,16209.83,16561.09,16682.67,16560.52
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Total,PRJ.POP.2024.4.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12017.59,,,,,13943.15,,,15621.31,17354.83,19432.39,21219.32,22796.81,24066.15,25309.33,26941.47,28276.77,29347.41,29926.71,30594.46,30820.88,31194.18,31877.79,32117.67,31889.38
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Female,PRJ.POP.2024.1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260.46,,,,,9396.71,,,9168.83,8740.03,8278.42,7542.81,6663.51,5707.85,4809.76,4056.99,3340.87,2672.07,2070.99,1587.36,1183.51,875.8,641.98,455.48,313.54
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Male,PRJ.POP.2024.1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9266.59,,,,,9446.01,,,9257.6,8921.44,8572.1,7925.4,7108.22,6169.13,5245.78,4433.55,3623.08,2896.38,2243.29,1718.76,1281.02,947.43,694.14,492.3,338.74
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Total,PRJ.POP.2024.1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18527.05,,,,,18842.72,,,18426.44,17661.46,16850.52,15468.21,13771.73,11876.97,10055.53,8490.55,6963.94,5568.45,4314.28,3306.12,2464.53,1823.24,1336.12,947.78,652.28
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Female,PRJ.POP.2024.3.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16224.71,,,,,19313.21,,,22055.47,24614.27,27347.2,29325.81,30629.13,31168.89,31366.74,31769.42,31584.27,30902.87,29613.41,28370.43,26731.93,25278.64,24124.35,22702.98,21074.08
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Male,PRJ.POP.2024.3.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21890.4,,,,,24445.02,,,26476.73,28455.96,30794.97,32430.17,33532.69,33949.46,34102.53,34509.06,34252.26,33497.14,32077.24,30718.97,28934.25,27346.05,26084.32,24538.15,22767.38
India,IND,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Total,PRJ.POP.2024.3.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38115.11,,,,,43758.23,,,48532.2,53070.23,58142.17,61755.98,64161.82,65118.35,65469.27,66278.48,65836.53,64400.02,61690.65,59089.4,55666.18,52624.69,50208.66,47241.12,43841.46
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Female,PRJ.POP.2529.S1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.01,,,,,2395.46,,,2109.85,1780.03,1463.39,1191.39,929.87,701.21,510.55,363.9,258.17,173.64,112.9,70.5,43.11,25.38,14.66,9.56,7.86
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.2529.S1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287.97,,,,,2942.29,,,2582.83,2159.56,1763.12,1425.96,1102.7,821.84,588.11,408.97,280.16,188.36,122.4,76.37,46.68,27.47,15.86,10.33,8.49
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Total,PRJ.POP.2529.S1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6847.98,,,,,5337.75,,,4692.69,3939.59,3226.5,2617.36,2032.57,1523.05,1098.66,772.87,538.34,362,235.31,146.87,89.8,52.85,30.52,19.89,16.35
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Female,PRJ.POP.2529.2.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6974.65,,,,,7526.69,,,7729.69,7623.76,7350.21,7043.55,6496.62,5814.53,5050.64,4319.71,3701.36,3051.22,2453.3,1912.5,1475.16,1107.32,825.29,610.15,436.73
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Male,PRJ.POP.2529.2.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8508.88,,,,,9033.59,,,9163,8907.98,8509.89,8106.26,7430.25,6607.35,5685.17,4793.12,4016.62,3309.76,2659.74,2071.86,1597.31,1198.44,892.61,659.52,471.83
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Total,PRJ.POP.2529.2.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15483.53,,,,,16560.28,,,16892.68,16531.74,15860.09,15149.81,13926.87,12421.88,10735.81,9112.82,7717.98,6360.98,5113.05,3984.36,3072.46,2305.76,1717.9,1269.67,908.56
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Female,PRJ.POP.2529.NED.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14172.38,,,,,13658.88,,,11692.33,9574.87,7627.28,6003.97,4519.46,3277.75,2288.46,1559.65,1055.4,697.78,444.94,271.84,162.3,93.1,52.33,36.46,31.28
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Male,PRJ.POP.2529.NED.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9723.28,,,,,9347.76,,,8522.56,7385.67,6234.93,5200.8,4136.77,3162.63,2315.24,1642.71,1145.29,756.9,482.38,294.49,175.74,100.76,56.6,39.41,33.8
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Total,PRJ.POP.2529.NED.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23895.66,,,,,23006.64,,,20214.89,16960.54,13862.21,11204.77,8656.23,6440.38,4603.7,3202.36,2200.7,1454.68,927.32,566.32,338.03,193.86,108.94,75.87,65.08
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Female,PRJ.POP.2529.4.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.29,,,,,6497.08,,,7780.44,9019.83,10306.72,11805.22,13127.39,14287.11,15209.54,16057.47,17092.29,17922.23,18590.65,18950.12,19363.28,19498.19,19729.58,20158.24,20307.17
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Male,PRJ.POP.2529.4.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8244.72,,,,,9621.8,,,10850.74,11842.6,12850.94,14096.99,15120.49,16019.18,16734.38,17481.19,18548.11,19440.89,20155.01,20529.09,20966.63,21102.73,21339.06,21789.29,21939.51
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Total,PRJ.POP.2529.4.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13448.01,,,,,16118.88,,,18631.18,20862.42,23157.66,25902.2,28247.87,30306.29,31943.92,33538.67,35640.4,37363.12,38745.66,39479.2,40329.91,40600.92,41068.64,41947.53,42246.68
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Female,PRJ.POP.2529.1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8526.82,,,,,9097.96,,,9255.06,9040.87,8630.55,8185.4,7468.3,6608.27,5671.26,4789.4,4050.08,3325.3,2661.36,2063.94,1582.86,1180.81,874.27,641.19,455.16
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Male,PRJ.POP.2529.1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8704.49,,,,,9157.83,,,9383.06,9213.1,8886.71,8543.57,7899.56,7082.17,6139.68,5212.01,4395.04,3607.07,2885.31,2235.91,1713.93,1277.98,945.59,693.07,491.74
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Total,PRJ.POP.2529.1.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17231.31,,,,,18255.79,,,18638.12,18253.97,17517.27,16728.97,15367.86,13690.45,11810.94,10001.41,8445.11,6932.37,5546.66,4299.85,3296.78,2458.79,1819.86,1334.26,946.9
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Female,PRJ.POP.2529.3.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11872.1,,,,,14859.28,,,17626.25,20037.99,22256.79,24590.88,26206.47,27185.72,27459.12,27408.69,27516.73,27149.13,26344.01,25004.01,23694.32,22053.3,20571.23,19338.27,17902.32
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Male,PRJ.POP.2529.3.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16086.77,,,,,18635.77,,,20989.41,22844.96,24646.24,26755.15,28234.06,29218.93,29560.7,29626.38,29860.44,29449.63,28560.8,27087.4,25656.3,23868.11,22249.37,20902.97,19341.36
India,IND,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Total,PRJ.POP.2529.3.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27958.88,,,,,33495.04,,,38615.66,42882.94,46903.03,51346.03,54440.53,56404.65,57019.82,57035.07,57377.17,56598.77,54904.81,52091.41,49350.61,45921.41,42820.6,40241.23,37243.68
India,IND,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Female,PRJ.POP.ALL.S1.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26677.67,,,,,26315.92,,,26489.33,26268.26,25630.17,24626.25,23318.83,21759,19988.46,18017.14,15897.8,13711.49,11597.53,9629.51,7855.47,6297.79,4960.5,3832.64,2911.83
India,IND,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.ALL.S1.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34480.92,,,,,33807.31,,,32812.27,31423.01,29679.92,27617.73,25340.31,22932.13,20476.78,17979.41,15490.97,13129.38,10922.74,8922.06,7150.88,5622.37,4341,3286.01,2446.67
